13:42:39.985 -51.11 -51.11 -51.10 13:42:38.914  2297
13:42:40.982 -51.11 -51.11 -51.10 13:42:39.914  2297
13:42:41.978 -51.11 -50.65 -51.10 13:42:40.914  2297
13:42:42.998 -51.11 -51.11 -51.10 13:42:42.157  2297
13:42:43.978 -51.11 -51.11 -51.10 13:42:43.085  2297
13:42:44.998 -51.11 -51.11 -51.10 13:42:44.063  2297
13:42:45.978 -51.11 -51.11 -51.10 13:42:45.000  2297
13:42:46.981 -51.11 -50.65 -51.10 13:42:45.957  2297
13:42:47.995 -51.11 -50.65 -51.10 13:42:46.936  2297
13:42:48.989 -51.11 -51.11 -51.10 13:42:47.914  2297
13:42:49.985 -51.11 -51.11 -51.10 13:42:48.914  2297
13:42:50.982 -51.11 -51.11 -51.10 13:42:49.875  2297
13:42:51.979 -51.11 -51.11 -51.10 13:42:50.893  2297
13:42:52.997 -51.11 -51.11 -51.10 13:42:51.914  2297
13:42:53.994 -51.11 -51.11 -51.10 13:42:52.914  2297
13:42:54.989 -51.11 -51.11 -51.10 13:42:53.914  2297
13:42:55.986 -51.11 -50.65 -51.10 13:42:54.914  2297
13:42:56.983 -51.11 -51.11 -51.10 13:42:55.914  2297
13:42:57.980 -51.11 -51.11 -51.10 13:42:56.875  2297
13:42:58.998 -51.11 -51.11 -51.10 13:42:57.914  2297
13:42:59.995 -51.11 -51.11 -51.10 13:42:58.914  2297
13:43:00.992 -51.11 -51.11 -51.10 13:42:59.914  2297
13:43:01.989 -51.11 -51.11 -51.10 13:43:00.914  2297
13:43:02.986 -51.11 -51.11 -51.10 13:43:01.914  2297
13:43:03.983 -51.11 -50.65 -51.10 13:43:02.914  2297
13:43:04.980 -51.11 -50.65 -51.10 13:43:03.875  2297
13:43:05.996 -51.11 -51.11 -51.10 13:43:04.914  2297
13:43:06.993 -51.11 -51.11 -51.10 13:43:05.914  2297
13:43:07.990 -51.11 -51.11 -51.10 13:43:06.914  2297
13:43:08.986 -51.11 -51.11 -51.10 13:43:07.914  2297
13:43:09.983 -51.56 -51.11 -51.10 13:43:08.914  2297
13:43:10.978 -51.11 -51.11 -51.10 13:43:09.914  2297
13:43:11.996 -51.11 -51.11 -51.10 13:43:10.895  2297
13:43:12.993 -51.11 -50.65 -51.10 13:43:11.914  2297
13:43:13.990 -51.11 -51.11 -51.10 13:43:12.914  2297
13:43:14.987 -51.11 -51.11 -51.10 13:43:13.914  2297
13:43:15.984 -51.11 -51.11 -51.10 13:43:14.914  2297
13:43:16.981 -51.11 -51.11 -51.10 13:43:15.914  2297
13:43:17.999 -51.11 -51.11 -51.10 13:43:16.936  2297
13:43:18.996 -51.11 -51.11 -51.10 13:43:17.895  2297
13:43:19.993 -51.11 -51.11 -51.10 13:43:18.914  2297
13:43:20.990 -51.11 -50.65 -51.10 13:43:19.914  2297
13:43:21.987 -51.11 -50.65 -51.10 13:43:20.914  2297
13:43:22.984 -51.11 -51.11 -51.10 13:43:21.914  2297
13:43:23.981 -51.11 -51.11 -51.10 13:43:22.914  2297
13:43:24.999 -51.11 -51.11 -51.10 13:43:23.936  2297
13:43:25.996 -51.11 -50.65 -51.10 13:43:24.895  2297
13:43:26.993 -51.11 -51.11 -51.10 13:43:25.914  2297
13:43:27.989 -51.11 -51.11 -51.10 13:43:26.914  2297
13:43:28.986 -51.11 -51.11 -51.10 13:43:27.914  2297
13:43:29.983 -51.11 -50.65 -51.10 13:43:28.914  2297
13:43:30.980 -51.11 -51.11 -51.10 13:43:29.914  2297
13:43:31.998 -51.11 -51.11 -51.10 13:43:30.936  2297
13:43:32.995 -51.11 -51.11 -51.10 13:43:31.895  2297
13:43:33.992 -51.11 -51.11 -51.10 13:43:32.914  2297
13:43:34.989 -51.11 -51.11 -51.10 13:43:33.914  2297
13:43:35.986 -51.11 -51.11 -51.10 13:43:34.914  2297
13:43:36.983 -51.11 -51.11 -51.10 13:43:35.914  2297
13:43:37.980 -51.11 -51.11 -51.10 13:43:36.914  2297
13:43:38.998 -51.11 -51.11 -51.10 13:43:37.895  2297
13:43:39.995 -51.11 -51.11 -51.10 13:43:38.914  2297
13:43:40.992 -51.11 -51.11 -51.10 13:43:39.914  2297
13:43:41.989 -51.11 -51.11 -51.10 13:43:40.914  2297
13:43:42.986 -51.11 -51.11 -51.10 13:43:41.914  2297
13:43:43.983 -51.11 -51.11 -51.10 13:43:42.914  2297
13:43:44.979 -51.11 -51.11 -51.10 13:43:43.914  2297
13:43:45.998 -51.11 -51.11 -51.10 13:43:44.895  2297
13:43:46.994 -51.11 -51.11 -51.10 13:43:45.914  2297
13:43:47.991 -51.11 -51.11 -51.10 13:43:46.914  2297
13:43:48.988 -51.11 -51.11 -51.10 13:43:47.914  2297
13:43:49.985 -51.11 -51.11 -51.10 13:43:48.914  2297
13:43:50.980 -51.56 -50.65 -51.10 13:43:49.914  2297
13:43:51.998 -51.11 -50.65 -51.10 13:43:50.936  2297
13:43:52.995 -51.11 -50.65 -51.10 13:43:51.895  2297
13:43:53.992 -51.11 -51.11 -51.10 13:43:52.914  2297
13:43:54.989 -51.11 -50.65 -51.10 13:43:53.914  2297
13:43:55.986 -51.11 -51.11 -51.10 13:43:54.914  2297
13:43:56.983 -51.11 -51.11 -51.10 13:43:55.914  2297
13:43:57.980 -51.11 -51.11 -51.10 13:43:56.914  2297
13:43:58.998 -51.11 -51.11 -51.10 13:43:57.936  2297
13:43:59.995 -51.11 -51.11 -51.10 13:43:58.895  2297
13:44:00.992 -51.11 -51.11 -51.10 13:43:59.914  2297
13:44:01.989 -51.11 -51.11 -51.10 13:44:00.914  2297
13:44:02.986 -51.11 -51.11 -51.10 13:44:01.914  2297
13:44:03.980 -51.11 -51.11 -51.10 13:44:02.914  2297
13:44:04.999 -51.11 -51.11 -51.10 13:44:03.936  2297
13:44:05.993 -51.11 -51.11 -51.10 13:44:04.936  2297
13:44:06.990 -51.11 -51.11 -51.10 13:44:05.895  2297
13:44:07.987 -51.11 -50.65 -51.10 13:44:06.914  2297
13:44:08.982 -51.11 -51.11 -51.10 13:44:07.914  2297
13:44:09.979 -51.11 -51.11 -51.10 13:44:08.914  2297
13:44:10.995 -51.11 -51.11 -51.10 13:44:09.936  2297
13:44:11.990 -51.11 -51.11 -51.10 13:44:10.936  2297
13:44:12.985 -51.11 -51.11 -51.10 13:44:11.936  2297
13:44:13.982 -51.11 -51.11 -51.10 13:44:12.895  2297
13:44:14.979 -51.11 -51.11 -51.10 13:44:13.914  2297
13:44:15.997 -51.11 -51.11 -51.10 13:44:14.936  2297
13:44:16.994 -51.11 -50.65 -51.10 13:44:15.936  2297
13:44:17.991 -51.11 -51.11 -51.10 13:44:16.936  2297
13:44:18.988 -51.11 -51.11 -51.10 13:44:17.936  2297
13:44:19.985 -51.11 -51.11 -51.10 13:44:18.936  2297
13:44:20.980 -51.11 -51.11 -51.10 13:44:19.895  2297
13:44:21.998 -51.11 -51.11 -51.10 13:44:20.936  2297
13:44:22.995 -51.11 -51.11 -51.10 13:44:21.936  2297
13:44:23.992 -51.11 -50.65 -51.10 13:44:22.936  2297
13:44:24.988 -51.11 -51.11 -51.10 13:44:23.936  2297
13:44:25.985 -51.11 -51.11 -51.10 13:44:24.936  2297
13:44:26.980 -51.11 -51.11 -51.10 13:44:25.936  2297
13:44:27.998 -51.11 -51.11 -51.10 13:44:26.916  2297
13:44:28.995 -51.11 -51.11 -51.10 13:44:27.936  2297
13:44:29.992 -51.11 -51.11 -51.10 13:44:28.936  2297
13:44:30.989 -51.11 -51.11 -51.10 13:44:29.936  2297
13:44:31.984 -51.11 -51.11 -51.10 13:44:30.936  2297
13:44:32.981 -51.11 -51.11 -51.10 13:44:31.936  2297
13:44:33.999 -51.11 -51.11 -51.10 13:44:32.916  2297
13:44:34.996 -51.11 -51.11 -51.10 13:44:33.936  2297
13:44:35.993 -51.11 -51.11 -51.10 13:44:34.936  2297
13:44:36.990 -51.11 -51.11 -51.10 13:44:35.936  2297
13:44:37.987 -51.11 -50.65 -51.10 13:44:36.936  2297
13:44:38.984 -51.11 -51.11 -51.10 13:44:37.936  2297
13:44:39.981 -51.11 -51.11 -51.10 13:44:38.936  2297
13:44:40.999 -51.11 -50.65 -51.10 13:44:39.916  2297
13:44:41.996 -51.11 -51.11 -51.10 13:44:40.936  2297
13:44:42.993 -51.11 -51.11 -51.10 13:44:41.936  2297
13:44:43.989 -51.11 -51.11 -51.10 13:44:42.936  2297
13:44:44.986 -51.11 -51.11 -51.10 13:44:43.936  2297
13:44:45.983 -51.11 -50.65 -51.10 13:44:44.936  2297
13:44:46.999 -51.11 -51.11 -51.10 13:44:45.957  2297
13:44:47.996 -51.11 -50.65 -51.10 13:44:46.916  2297
13:44:48.993 -51.11 -51.11 -51.10 13:44:47.936  2297
13:44:49.990 -51.11 -51.11 -51.10 13:44:48.936  2297
13:44:50.987 -51.11 -51.11 -51.10 13:44:49.936  2297
13:44:51.984 -51.11 -51.11 -51.10 13:44:50.936  2297
13:44:52.981 -51.11 -51.11 -51.10 13:44:51.936  2297
13:44:53.999 -51.11 -51.11 -51.10 13:44:52.957  2297
13:44:54.996 -51.11 -51.11 -51.10 13:44:53.916  2297
13:44:55.993 -51.11 -51.11 -51.10 13:44:54.936  2297
13:44:56.990 -51.11 -51.11 -51.10 13:44:55.936  2297
13:44:57.987 -51.11 -51.11 -51.10 13:44:56.936  2297
13:44:58.984 -51.11 -50.65 -51.10 13:44:57.936  2297
13:44:59.981 -51.11 -51.11 -51.10 13:44:58.936  2297
13:45:00.999 -51.11 -51.11 -51.10 13:44:59.957  2297
13:45:01.996 -51.11 -51.11 -51.10 13:45:00.916  2297
13:45:02.992 -51.11 -51.11 -51.10 13:45:01.936  2297
13:45:03.989 -51.11 -51.11 -51.10 13:45:02.936  2297
13:45:04.986 -51.11 -51.11 -51.10 13:45:03.936  2297
13:45:05.983 -51.11 -50.65 -51.10 13:45:04.936  2297
13:45:06.999 -51.11 -51.11 -51.10 13:45:05.957  2297
13:45:07.996 -51.11 -50.65 -51.10 13:45:06.957  2297
13:45:08.993 -51.11 -50.65 -51.10 13:45:07.916  2297
13:45:09.990 -51.11 -50.65 -51.10 13:45:08.936  2297
13:45:10.987 -51.11 -51.11 -51.10 13:45:09.936  2297
13:45:11.984 -51.11 -51.11 -51.10 13:45:10.936  2297
13:45:12.981 -51.11 -51.11 -51.10 13:45:11.936  2297
13:45:13.999 -51.11 -51.11 -51.10 13:45:12.957  2297
13:45:14.996 -51.11 -51.11 -51.10 13:45:13.957  2297
13:45:15.993 -51.11 -51.11 -51.10 13:45:14.916  2297
13:45:16.990 -51.11 -51.11 -51.10 13:45:15.936  2297
13:45:17.987 -51.11 -51.11 -51.10 13:45:16.936  2297
13:45:18.983 -51.11 -51.11 -51.10 13:45:17.936  2297
13:45:19.980 -51.11 -51.11 -51.10 13:45:18.936  2297
13:45:20.999 -51.11 -50.65 -51.10 13:45:19.957  2297
13:45:21.995 -51.11 -51.11 -51.10 13:45:20.957  2297
13:45:22.992 -51.11 -51.11 -51.10 13:45:21.916  2297
13:45:23.989 -51.11 -51.11 -51.10 13:45:22.936  2297
13:45:24.986 -51.11 -51.11 -51.10 13:45:23.936  2297
13:45:25.983 -51.11 -51.11 -51.10 13:45:24.936  2297
13:45:26.980 -51.11 -51.11 -51.10 13:45:25.936  2297
13:45:27.998 -51.11 -51.11 -51.10 13:45:26.957  2297
13:45:28.995 -51.56 -51.11 -51.10 13:45:27.916  2297
13:45:29.992 -51.11 -51.11 -51.10 13:45:28.936  2297
13:45:30.989 -51.11 -51.11 -51.10 13:45:29.936  2297
13:45:31.986 -51.11 -51.11 -51.10 13:45:30.936  2297
13:45:32.983 -51.11 -51.11 -51.10 13:45:31.936  2297
13:45:33.980 -51.11 -51.11 -51.10 13:45:32.936  2297
13:45:34.998 -51.11 -51.11 -51.10 13:45:33.957  2297
13:45:35.995 -51.11 -51.11 -51.10 13:45:34.916  2297
13:45:36.992 -51.11 -51.11 -51.10 13:45:35.936  2297
13:45:37.988 -51.11 -51.11 -51.10 13:45:36.936  2297
13:45:38.985 -51.11 -51.11 -51.10 13:45:37.936  2297
13:45:39.982 -51.11 -51.11 -51.10 13:45:38.936  2297
13:45:40.979 -51.11 -51.11 -51.10 13:45:39.936  2297
13:45:41.997 -51.11 -51.11 -51.10 13:45:40.957  2297
13:45:42.994 -51.11 -51.11 -51.10 13:45:41.916  2297
13:45:43.991 -51.11 -51.11 -51.10 13:45:42.936  2297
13:45:44.988 -51.11 -50.65 -51.10 13:45:43.936  2297
13:45:45.985 -51.11 -51.11 -51.10 13:45:44.936  2297
13:45:46.982 -51.11 -51.11 -51.10 13:45:45.936  2297
13:45:47.979 -51.11 -51.11 -51.10 13:45:46.936  2297
13:45:48.997 -51.11 -51.11 -51.10 13:45:47.957  2297
13:45:49.994 -51.11 -51.11 -51.10 13:45:48.916  2297
13:45:50.991 -51.11 -51.11 -51.10 13:45:49.936  2297
13:45:51.988 -51.11 -50.65 -51.10 13:45:50.936  2297
13:45:52.983 -51.11 -51.11 -51.10 13:45:51.936  2297
13:45:53.980 -51.11 -51.11 -51.10 13:45:52.936  2297
13:45:54.998 -51.11 -51.11 -51.10 13:45:53.957  2297
13:45:55.993 -51.11 -51.11 -51.10 13:45:54.957  2297
13:45:56.990 -51.11 -51.11 -51.10 13:45:55.916  2297
13:45:57.986 -51.11 -51.11 -51.10 13:45:56.936  2297
13:45:58.983 -51.11 -51.11 -51.10 13:45:57.936  2297
13:45:59.980 -51.11 -51.11 -51.10 13:45:58.936  2297
13:46:00.998 -51.11 -51.11 -51.10 13:45:59.957  2297
13:46:01.995 -51.11 -51.11 -51.10 13:46:00.957  2297
13:46:02.992 -51.11 -51.11 -51.10 13:46:01.957  2297
13:46:03.989 -51.11 -50.65 -51.10 13:46:02.916  2297
13:46:04.986 -51.11 -51.11 -51.10 13:46:03.936  2297
13:46:05.983 -51.11 -51.11 -51.10 13:46:04.936  2297
13:46:06.980 -51.11 -51.11 -50.65 13:46:05.936  2297
13:46:07.993 -51.11 -51.11 -51.10 13:46:06.936  2297
13:46:08.990 -51.11 -51.11 -51.10 13:46:08.022  2297
13:46:09.987 -51.11 -50.65 -51.10 13:46:08.978  2297
13:46:10.984 -51.11 -51.11 -51.10 13:46:09.937  2297
13:46:11.982 -51.11 -51.11 -51.10 13:46:10.957  2297
13:46:12.985 -51.11 -51.11 -51.10 13:46:11.957  2297
13:46:13.984 -51.11 -51.11 -51.10 13:46:12.957  2297
13:46:14.981 -51.11 -51.11 -51.10 13:46:13.957  2297
13:46:15.999 -51.11 -51.11 -51.10 13:46:14.978  2297
13:46:16.996 -51.11 -51.11 -51.10 13:46:15.978  2297
13:46:17.995 -51.11 -51.11 -51.10 13:46:16.937  2297
13:46:18.992 -51.11 -51.11 -51.10 13:46:17.957  2297
13:46:19.991 -51.11 -51.11 -51.10 13:46:18.957  2297
13:46:20.988 -51.11 -51.11 -51.10 13:46:19.957  2297
13:46:21.985 -51.11 -51.11 -51.10 13:46:20.957  2297
13:46:22.982 -51.11 -51.11 -51.10 13:46:21.957  2297
13:46:23.979 -51.11 -51.11 -51.10 13:46:22.957  2297
13:46:24.997 -51.11 -51.11 -51.10 13:46:23.937  2297
13:46:25.994 -51.11 -51.11 -51.10 13:46:24.957  2297
13:46:26.991 -51.11 -50.65 -51.10 13:46:25.957  2297
13:46:27.988 -51.11 -51.11 -51.10 13:46:26.957  2297
13:46:28.985 -51.11 -51.11 -51.10 13:46:27.957  2297
13:46:29.981 -51.11 -51.11 -51.10 13:46:28.957  2297
13:46:30.978 -51.11 -51.11 -51.10 13:46:29.916  2297
13:46:31.996 -51.11 -51.11 -51.10 13:46:30.957  2297
13:46:32.993 -51.11 -51.11 -51.10 13:46:31.957  2297
13:46:33.990 -51.11 -51.11 -51.10 13:46:32.957  2297
13:46:34.987 -51.11 -51.11 -51.10 13:46:33.957  2297
13:46:35.984 -51.11 -50.65 -51.10 13:46:34.957  2297
13:46:36.981 -51.11 -51.11 -51.10 13:46:35.957  2297
13:46:37.999 -51.11 -51.11 -51.10 13:46:36.937  2297
13:46:38.996 -51.11 -51.11 -51.10 13:46:37.957  2297
13:46:39.993 -51.11 -51.11 -51.10 13:46:38.957  2297
13:46:40.990 -51.11 -50.65 -51.10 13:46:39.957  2297
13:46:41.987 -51.11 -51.11 -51.10 13:46:40.957  2297
13:46:42.984 -51.11 -51.11 -51.10 13:46:41.957  2297
13:46:43.981 -51.11 -50.65 -51.10 13:46:42.957  2297
13:46:44.999 -51.11 -51.11 -51.56 13:46:43.937  2297
13:46:45.996 -51.11 -51.11 -51.10 13:46:44.957  2297
13:46:46.993 -51.11 -51.11 -51.10 13:46:45.957  2297
13:46:47.990 -51.11 -51.11 -51.10 13:46:46.957  2297
13:46:48.986 -51.11 -51.11 -51.10 13:46:47.957  2297
13:46:49.983 -51.11 -51.11 -51.56 13:46:48.957  2297
13:46:50.980 -51.11 -51.11 -51.10 13:46:49.957  2297
13:46:51.998 -51.11 -51.11 -51.10 13:46:50.937  2297
13:46:52.995 -51.11 -51.11 -51.10 13:46:51.957  2297
13:46:53.992 -51.11 -50.65 -51.10 13:46:52.957  2297
13:46:54.989 -51.11 -51.11 -51.10 13:46:53.957  2297
13:46:55.986 -51.11 -50.65 -51.10 13:46:54.957  2297
13:46:56.983 -51.11 -51.11 -51.10 13:46:55.957  2297
13:46:57.980 -51.11 -50.65 -51.10 13:46:56.957  2297
13:46:58.998 -51.11 -51.11 -51.10 13:46:57.937  2297
13:46:59.995 -51.11 -51.11 -51.10 13:46:58.957  2297
13:47:00.992 -51.11 -51.11 -51.10 13:46:59.957  2297
13:47:01.989 -51.11 -51.11 -51.10 13:47:00.957  2297
13:47:02.986 -51.11 -51.11 -51.10 13:47:01.957  2297
13:47:03.983 -51.11 -51.11 -51.10 13:47:02.957  2297
13:47:04.979 -51.11 -50.65 -51.10 13:47:03.957  2297
13:47:05.998 -51.11 -51.11 -51.10 13:47:04.937  2297
13:47:06.995 -51.11 -51.11 -51.10 13:47:05.957  2297
13:47:07.991 -51.11 -51.11 -51.10 13:47:06.957  2297
13:47:08.988 -51.11 -51.11 -51.10 13:47:07.957  2297
13:47:09.985 -51.11 -51.11 -51.10 13:47:08.957  2297
13:47:10.982 -51.11 -51.11 -51.10 13:47:09.957  2297
13:47:11.979 -51.11 -51.11 -51.10 13:47:10.957  2297
13:47:12.997 -51.11 -51.11 -51.10 13:47:11.937  2297
13:47:13.994 -51.11 -51.11 -51.10 13:47:12.957  2297
13:47:14.991 -51.11 -51.11 -51.10 13:47:13.957  2297
13:47:15.988 -51.11 -51.11 -51.10 13:47:14.957  2297
13:47:16.985 -51.11 -51.11 -51.10 13:47:15.957  2297
13:47:17.982 -51.11 -51.11 -51.10 13:47:16.957  2297
13:47:18.979 -51.11 -51.11 -51.10 13:47:17.957  2297
13:47:19.997 -51.11 -51.11 -51.10 13:47:18.937  2297
13:47:20.994 -51.11 -51.11 -51.10 13:47:19.957  2297
13:47:21.991 -51.11 -51.11 -51.10 13:47:20.957  2297
13:47:22.988 -51.11 -50.65 -51.10 13:47:21.957  2297
13:47:23.984 -51.11 -50.65 -51.10 13:47:22.957  2297
13:47:24.981 -51.11 -51.11 -51.10 13:47:23.957  2297
13:47:25.978 -51.11 -51.11 -51.10 13:47:24.916  2297
13:47:26.996 -51.11 -51.11 -51.10 13:47:25.957  2297
13:47:27.993 -51.11 -50.65 -51.10 13:47:26.957  2297
13:47:28.990 -51.11 -51.11 -51.10 13:47:27.957  2297
13:47:29.987 -51.11 -51.11 -51.10 13:47:28.957  2297
13:47:30.984 -51.11 -51.11 -51.10 13:47:29.957  2297
13:47:31.981 -51.11 -51.11 -51.10 13:47:30.957  2297
13:47:32.999 -51.56 -51.11 -51.10 13:47:31.937  2297
13:47:33.996 -51.11 -51.11 -51.10 13:47:32.957  2297
13:47:34.993 -51.11 -50.65 -51.10 13:47:33.957  2297
13:47:35.990 -51.11 -51.11 -51.10 13:47:34.957  2297
13:47:36.987 -51.11 -51.11 -51.10 13:47:35.957  2297
13:47:37.984 -51.11 -51.11 -51.10 13:47:36.957  2297
13:47:38.981 -51.11 -51.11 -51.10 13:47:37.957  2297
13:47:39.999 -51.11 -51.11 -51.10 13:47:38.937  2297
13:47:40.996 -51.11 -51.11 -51.10 13:47:39.957  2297
13:47:41.993 -51.11 -51.11 -51.10 13:47:40.957  2297
13:47:42.989 -51.11 -51.11 -51.10 13:47:41.957  2297
13:47:43.986 -51.11 -51.11 -51.10 13:47:42.957  2297
13:47:44.983 -51.11 -51.11 -51.10 13:47:43.957  2297
13:47:45.980 -51.11 -51.11 -51.10 13:47:44.957  2297
13:47:46.998 -51.11 -51.11 -51.10 13:47:45.937  2297
13:47:47.995 -51.11 -51.11 -51.10 13:47:46.957  2297
13:47:48.979 -51.11 -51.11 -51.10 13:47:48.075  2297
13:47:49.999 -51.11 -51.11 -51.10 13:47:49.063  2297
13:47:50.980 -51.11 -51.11 -51.10 13:47:50.021  2297
13:47:51.980 -51.11 -50.65 -51.10 13:47:50.978  2297
13:47:52.982 -51.11 -51.11 -51.10 13:47:51.957  2297
13:47:53.993 -51.11 -51.11 -51.10 13:47:52.916  2297
13:47:54.990 -51.11 -51.11 -51.10 13:47:53.936  2297
13:47:55.987 -51.11 -51.11 -51.10 13:47:54.936  2297
13:47:56.984 -51.11 -51.11 -51.10 13:47:55.936  2297
13:47:57.981 -51.11 -50.65 -51.10 13:47:56.936  2297
13:47:58.999 -51.11 -50.65 -51.10 13:47:57.957  2297
13:47:59.996 -51.11 -51.11 -51.10 13:47:58.957  2297
13:48:00.993 -51.11 -51.11 -51.10 13:47:59.916  2297
13:48:01.990 -51.11 -51.11 -51.10 13:48:00.936  2297
13:48:02.987 -51.11 -51.11 -51.10 13:48:01.936  2297
13:48:03.984 -51.11 -51.11 -51.10 13:48:02.936  2297
13:48:04.980 -51.11 -51.11 -51.10 13:48:03.936  2297
13:48:05.999 -51.11 -51.11 -51.10 13:48:04.957  2297
13:48:06.995 -51.11 -50.65 -51.10 13:48:05.957  2297
13:48:07.992 -51.11 -51.11 -51.10 13:48:06.916  2297
13:48:08.989 -51.11 -51.11 -51.10 13:48:07.936  2297
13:48:09.986 -51.11 -50.65 -51.10 13:48:08.936  2297
13:48:10.983 -51.11 -51.11 -51.10 13:48:09.936  2297
13:48:11.980 -51.11 -51.11 -51.10 13:48:10.936  2297
13:48:12.996 -51.11 -51.11 -51.10 13:48:11.957  2297
13:48:13.993 -51.11 -51.11 -51.10 13:48:12.957  2297
13:48:14.990 -51.11 -51.11 -51.10 13:48:13.916  2297
13:48:15.987 -51.11 -51.11 -51.10 13:48:14.936  2297
13:48:16.982 -51.11 -51.11 -51.10 13:48:15.936  2297
13:48:17.979 -51.11 -51.11 -51.10 13:48:16.936  2297
13:48:18.997 -51.11 -51.11 -51.10 13:48:17.957  2297
13:48:19.994 -51.11 -51.11 -51.10 13:48:18.957  2297
13:48:20.991 -51.11 -51.11 -51.10 13:48:19.916  2297
13:48:21.988 -51.11 -50.65 -51.10 13:48:20.936  2297
13:48:22.984 -51.56 -51.11 -51.10 13:48:23.872  2297
13:48:23.981 -51.11 -50.65 -51.10 13:48:23.936  2297
13:48:24.978 -51.11 -51.11 -51.10 13:48:24.936  2297
13:48:25.996 -51.11 -51.11 -51.10 13:48:25.957  2297
13:48:26.993 -51.11 -51.11 -51.10 13:48:26.957  2297
13:48:27.990 -51.11 -51.11 -51.10 13:48:27.916  2297
13:48:28.987 -51.11 -51.11 -51.10 13:48:28.936  2297
13:48:29.982 -51.11 -51.11 -51.10 13:48:29.936  2297
13:48:30.979 -51.11 -51.11 -51.10 13:48:30.936  2297
13:48:31.995 -51.11 -51.11 -51.10 13:48:31.957  2297
13:48:32.992 -51.11 -50.65 -51.10 13:48:32.957  2297
13:48:33.987 -51.11 -51.11 -51.10 13:48:33.957  2297
13:48:34.982 -51.11 -51.11 -51.10 13:48:34.916  2297
13:48:35.979 -51.11 -51.11 -51.10 13:48:35.936  2297
13:48:36.997 -51.11 -51.11 -51.10 13:48:36.957  2297
13:48:37.994 -51.11 -51.11 -51.10 13:48:36.230  2297
13:48:38.991 -51.11 -51.11 -51.10 13:48:38.607  2297
13:48:39.988 -51.11 -50.65 -51.10 13:48:38.957  2297
13:48:40.985 -51.11 -51.11 -51.10 13:48:39.957  2297
13:48:41.981 -51.11 -50.65 -51.10 13:48:40.916  2297
13:48:42.978 -51.11 -51.11 -51.10 13:48:41.936  2297
13:48:43.997 -51.11 -51.11 -51.10 13:48:42.957  2297
13:48:44.993 -51.11 -51.11 -51.10 13:48:43.957  2297
13:48:45.990 -51.11 -51.11 -51.10 13:48:44.957  2297
13:48:46.987 -51.11 -51.11 -51.10 13:48:45.957  2297
13:48:47.984 -51.11 -51.11 -51.10 13:48:46.957  2297
13:48:48.981 -51.11 -51.11 -51.10 13:48:47.916  2297
13:48:49.999 -51.11 -51.11 -51.10 13:48:48.957  2297
13:48:50.996 -51.11 -51.11 -51.10 13:48:49.957  2297
13:48:51.993 -51.11 -51.11 -51.10 13:48:50.957  2297
13:48:52.990 -51.11 -51.11 -51.10 13:48:51.957  2297
13:48:53.987 -51.11 -51.11 -51.10 13:48:52.957  2297
13:48:54.984 -51.11 -51.11 -51.10 13:48:53.957  2297
13:48:55.981 -51.11 -51.11 -51.10 13:48:54.916  2297
13:48:56.999 -51.11 -51.11 -51.10 13:48:55.957  2297
13:48:57.996 -51.11 -51.11 -51.10 13:48:56.957  2297
13:48:58.993 -51.11 -51.11 -51.10 13:48:57.957  2297
13:48:59.990 -51.11 -50.65 -51.10 13:48:58.957  2297
13:49:00.987 -51.11 -51.11 -51.10 13:48:59.957  2297
13:49:01.983 -51.11 -50.65 -51.10 13:49:00.957  2297
13:49:02.980 -51.11 -51.11 -51.10 13:49:01.916  2297
13:49:03.998 -51.11 -51.11 -51.10 13:49:02.957  2297
13:49:04.995 -51.11 -51.11 -51.10 13:49:03.957  2297
13:49:05.992 -51.11 -50.65 -51.10 13:49:04.957  2297
13:49:06.989 -51.11 -51.11 -51.10 13:49:05.957  2297
13:49:07.986 -51.11 -51.11 -51.10 13:49:06.957  2297
13:49:08.983 -51.11 -51.11 -51.10 13:49:07.957  2297
13:49:09.980 -51.11 -51.11 -51.10 13:49:08.916  2297
13:49:10.998 -51.11 -51.11 -51.10 13:49:09.957  2297
13:49:11.995 -51.11 -51.11 -51.10 13:49:10.957  2297
13:49:12.992 -51.11 -51.11 -51.10 13:49:11.957  2297
13:49:13.989 -51.11 -51.11 -51.10 13:49:12.957  2297
13:49:14.986 -51.11 -51.11 -51.10 13:49:13.957  2297
13:49:15.983 -51.11 -51.11 -51.10 13:49:14.957  2297
13:49:16.980 -51.11 -51.11 -51.10 13:49:15.916  2297
13:49:17.998 -51.11 -51.11 -51.10 13:49:16.957  2297
13:49:18.995 -51.11 -50.65 -51.10 13:49:17.957  2297
13:49:19.992 -51.11 -51.11 -51.10 13:49:18.957  2297
13:49:20.988 -51.11 -51.11 -51.10 13:49:19.957  2297
13:49:21.985 -51.11 -51.11 -51.10 13:49:20.957  2297
13:49:22.982 -51.11 -51.11 -51.10 13:49:21.916  2297
13:49:23.979 -51.11 -50.65 -51.10 13:49:22.936  2297
13:49:24.997 -51.56 -51.11 -51.10 13:49:23.957  2297
13:49:25.994 -51.11 -51.11 -51.10 13:49:24.957  2297
13:49:26.991 -51.11 -51.11 -51.10 13:49:25.957  2297
13:49:27.988 -51.11 -51.11 -51.10 13:49:26.957  2297
13:49:28.985 -51.11 -51.11 -51.10 13:49:27.957  2297
13:49:29.982 -51.11 -51.11 -51.10 13:49:28.916  2297
